feature_politeness_==Please==,feature_politeness_==Please_start==,feature_politeness_==HASHEDGE==,feature_politeness_==Indirect_(btw)==,feature_politeness_==Hedges==,feature_politeness_==Factuality==,feature_politeness_==Deference==,feature_politeness_==Gratitude==,feature_politeness_==Apologizing==,feature_politeness_==1st_person_pl.==,feature_politeness_==1st_person==,feature_politeness_==1st_person_start==,feature_politeness_==2nd_person==,feature_politeness_==2nd_person_start==,feature_politeness_==Indirect_(greeting)==,feature_politeness_==Direct_question==,feature_politeness_==Direct_start==,feature_politeness_==HASPOSITIVE==,feature_politeness_==HASNEGATIVE==,feature_politeness_==SUBJUNCTIVE==,feature_politeness_==INDICATIVE==,msg_id,HITId,Input.sentence_id,Input.convo_id,Input.train_test_val,Input.msg_id,Input.timestamp,Input.full_text,Input.speaker,Input.reply_to,Input.speaker_intention,Input.reciever_perception,Input.reciever,Input.absolute_message_index,Input.relative_message_index,Input.year,Input.game_score_speaker,Input.game_score_receiver,Input.game_score_delta,Input.deception_quadrant,Input.num_words,Input.num_characters,Input.sno,Input.sno1,Input.similar_text_id,affcon_gamemove,affcon_reasoning,affcon_rapport,affcon_shareinformation,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Game3-england-italy-92,3LG268AV386WKGJPB1DPBULCVO3REO,14875,Game3-england-italy,Train,Game3-england-italy-92,843,The Sultan  really capitalized  diplomatically  over the russian scandal lol,england-Game3,Game3-england-italy-91,Truth,Truth,italy-Game3,843,92,1903,7,9,2,Straightforward,10,76,13,67.0,5491,1.0,1.0,,1.0,10,99.00,15.86,43.37,99.00,10.00,40.00,60.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,Game3-england-italy-107,3BO3NEOQM0HG14ZU59HU1JUUNDKIAE,14895,Game3-england-italy,Train,Game3-england-italy-107,1023,"And while you are sweet, innocence is far from you hehe.",england-Game3,Game3-england-italy-106,Truth,Truth,italy-Game3,1023,107,1904,6,7,1,Straightforward,11,56,80,37.0,3680,1.0,1.0,1.0,1.0,11,4.01,99.00,31.94,99.00,11.00,9.09,100.00,63.64,18.18,18.18,0.00,0.00,18.18,0.00,0.00,0.00,0.00,9.09,18.18,0.00,18.18,0.00,18.18,18.18,0.00,0.00,0.00,0.00,27.27,27.27,0.00,0.00,0.00,0.00,18.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,0.00,0.00,9.09,0.00,0.00,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.18,0.00,18.18,0.00,9.09,9.09,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,9.09,0.00,0.00,0.00,18.18,9.09,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Game3-england-italy-112,3421H3BM9AHYRW9VVLOUHPYAUAU9J5,14900,Game3-england-italy,Train,Game3-england-italy-112,1028,I should've known you would want to proxy war me lol,england-Game3,Game3-england-italy-111,Truth,Truth,italy-Game3,1028,112,1904,6,7,1,Straightforward,11,52,45,65.0,16749,1.0,1.0,1.0,1.0,11,13.54,50.00,1.00,25.77,11.00,9.09,90.91,54.55,27.27,27.27,18.18,0.00,9.09,0.00,0.00,0.00,0.00,9.09,18.18,0.00,0.00,0.00,36.36,0.00,0.00,0.00,0.00,0.00,18.18,9.09,9.09,0.00,9.09,0.00,9.09,0.00,0.00,0.00,0.00,36.36,9.09,0.00,27.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,0.00,9.09,0.00,0.00,18.18,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,9.09,0.00,9.09,0.00,0.00,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,0.00
0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,Game3-england-italy-113,302OLP89DZ7PO1DUDZL8QGWZA8WCA2,14907,Game3-england-italy,Train,Game3-england-italy-113,1031,"^^ Ive never pretended to be innocent, sometimes Im just sleepy.",italy-Game3,Game3-england-italy-112,Truth,Lie,england-Game3,1031,113,1904,5,4,-1,Cassandra,11,66,6,3.0,16748,1.0,1.0,1.0,1.0,10,1.00,1.00,99.00,99.00,10.00,30.00,100.00,60.00,20.00,20.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,30.00,20.00,0.00,10.00,30.00,10.00,0.00,0.00,0.00,0.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,10.00,0.00,0.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,0.00,20.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00
0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,Game3-england-italy-119,3L84EBDQ372DJCY4H3FV8DC3KT4KK7,14915,Game3-england-italy,Train,Game3-england-italy-119,1037,"Stop you ^^ 





The *only* reason I got back in time to stop France is because you warned me he was coming, and Im still trailing behind the leaders.",italy-Game3,Game3-england-italy-118,Truth,Lie,england-Game3,1037,119,1904,5,4,-1,Cassandra,29,148,14,48.0,13812,1.0,1.0,1.0,1.0,28,21.19,85.81,99.00,1.00,28.00,10.71,92.86,64.29,21.43,21.43,10.71,0.00,7.14,3.57,0.00,0.00,7.14,10.71,10.71,10.71,7.14,0.00,17.86,0.00,0.00,0.00,0.00,0.00,3.57,0.00,3.57,0.00,0.00,0.00,14.29,0.00,0.00,0.00,3.57,7.14,3.57,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.86,0.00,3.57,3.57,3.57,10.71,7.14,7.14,3.57,28.57,3.57,10.71,17.86,3.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.43,3.57,3.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29
0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,Game3-england-italy-120,36KM3FWE3RCNB7KGUGG4LOS80BX07A,14919,Game3-england-italy,Train,Game3-england-italy-120,1038,"I didnt give it much thought, I most wanted to push him back and take 1-2 centres to make it harder for him to attack me next time.",italy-Game3,Game3-england-italy-119,Truth,Truth,england-Game3,1038,120,1904,5,4,-1,Straightforward,28,132,30,41.0,8106,1.0,1.0,1.0,1.0,29,41.01,24.51,69.96,1.00,29.00,6.90,93.10,48.28,24.14,17.24,10.34,0.00,0.00,6.90,0.00,6.90,0.00,13.79,3.45,3.45,3.45,3.45,24.14,10.34,6.90,0.00,6.90,6.90,3.45,0.00,3.45,0.00,3.45,0.00,10.34,0.00,0.00,0.00,6.90,17.24,3.45,3.45,3.45,3.45,0.00,3.45,3.45,0.00,0.00,3.45,0.00,0.00,0.00,0.00,0.00,6.90,0.00,0.00,3.45,3.45,0.00,6.90,10.34,0.00,17.24,3.45,6.90,10.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.34,3.45,3.45,0.00,0.00,0.00,0.00,3.45,0.00,0.00,0.00,0.00
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,Game3-england-italy-125,3B6F54KMR2C91UPQE2IFUK7ESHI1S3,14927,Game3-england-italy,Train,Game3-england-italy-125,1043,So you told him you expect me to do well eh.,england-Game3,Game3-england-italy-124,Truth,Truth,italy-Game3,1043,125,1904,6,7,1,Straightforward,11,44,88,53.0,16664,0.0,1.0,1.0,1.0,11,1.00,99.00,1.00,99.00,11.00,0.00,100.00,72.73,36.36,36.36,9.09,0.00,18.18,9.09,0.00,0.00,0.00,9.09,9.09,18.18,9.09,0.00,18.18,0.00,0.00,0.00,0.00,0.00,9.09,9.09,0.00,0.00,0.00,0.00,36.36,0.00,0.00,0.00,9.09,9.09,0.00,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,9.09,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.18,0.00,9.09,0.00,9.09,0.00,9.09,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,Game3-england-italy-126,3TCFMTM8HEOGWV8SKN3932UAUND21V,14936,Game3-england-italy,Train,Game3-england-italy-126,1044,"During the time Im pretty sure you and Germany have been a thing, you took Holland from them and then they took it back?",italy-Game3,Game3-england-italy-125,Truth,Truth,england-Game3,1044,126,1904,5,4,-1,Straightforward,24,121,2,12.0,17734,1.0,1.0,1.0,1.0,24,6.95,98.11,48.89,99.00,24.00,8.33,91.67,70.83,29.17,20.83,4.17,0.00,8.33,0.00,8.33,8.33,8.33,8.33,12.50,4.17,12.50,0.00,20.83,0.00,0.00,0.00,0.00,0.00,8.33,8.33,0.00,0.00,0.00,0.00,16.67,0.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,4.17,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,8.33,0.00,12.50,8.33,4.17,16.67,0.00,4.17,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,4.17,0.00,0.00,4.17,0.00,0.00,0.00,0.00,0.00,0.00
0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,Game3-england-italy-136,3O71U79SRBP6XJBF7O1DECVHQS7MSQ,14955,Game3-england-italy,Train,Game3-england-italy-136,1166,Talked to you two about dividing his centers.,italy-Game3,Game3-england-italy-135,Truth,Truth,england-Game3,1166,136,1904,6,6,0,Straightforward,8,45,65,16.0,2425,1.0,1.0,1.0,1.0,8,72.69,99.00,1.00,25.77,8.00,25.00,87.50,50.00,25.00,25.00,0.00,0.00,12.50,12.50,0.00,0.00,0.00,25.00,0.00,12.50,0.00,0.00,12.50,0.00,0.00,0.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.50,0.00,0.00,0.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,0.00,0.00,12.50,0.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,Game3-england-italy-141,3NZ1E5QA6Z198Q9743YW7LAV0945BR,14961,Game3-england-italy,Train,Game3-england-italy-141,1171,"You mean what would I have done in your shoes, if he made the threat?",italy-Game3,Game3-england-italy-140,Truth,Truth,england-Game3,1171,141,1904,6,6,0,Straightforward,15,69,30,88.0,11015,0.0,0.0,0.0,1.0,15,3.34,97.69,1.00,1.00,15.00,0.00,100.00,73.33,33.33,26.67,6.67,0.00,13.33,6.67,0.00,6.67,6.67,6.67,20.00,0.00,6.67,0.00,33.33,6.67,0.00,6.67,0.00,0.00,6.67,0.00,6.67,6.67,6.67,0.00,20.00,0.00,0.00,0.00,6.67,26.67,6.67,6.67,13.33,6.67,0.00,6.67,0.00,0.00,0.00,0.00,6.67,6.67,0.00,0.00,0.00,6.67,0.00,0.00,6.67,0.00,6.67,13.33,13.33,0.00,6.67,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.33,0.00,6.67,0.00,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Game3-england-italy-145,3NBFJK3IOHIR7HN0P4M9H21JXHWGOJ,14968,Game3-england-italy,Train,Game3-england-italy-145,1175,"I try to avoid it, but no one exists in a vacuum.",italy-Game3,Game3-england-italy-144,Truth,Truth,england-Game3,1175,145,1904,6,6,0,Straightforward,12,49,80,50.0,20054,1.0,1.0,1.0,1.0,12,81.63,1.00,74.76,1.00,12.00,0.00,91.67,58.33,16.67,8.33,8.33,0.00,0.00,0.00,0.00,8.33,8.33,16.67,0.00,0.00,8.33,8.33,8.33,0.00,0.00,0.00,8.33,0.00,8.33,0.00,8.33,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00,0.00,0.00,8.33,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00,8.33,0.00,0.00,8.33,0.00,8.33,0.00,8.33,0.00,8.33,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,8.33,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,Game3-england-italy-147,3DFYDSXB2W0WBOXYTWJLDLLO7VWUJ9,14973,Game3-england-italy,Train,Game3-england-italy-147,1177,"I meant that I dont feel Id have made the same decision (rightly or wrongly), but that I understand why you did.",italy-Game3,Game3-england-italy-146,Truth,Truth,england-Game3,1177,147,1904,6,6,0,Straightforward,22,114,99,16.0,17668,1.0,1.0,1.0,1.0,22,1.00,1.20,99.00,1.00,22.00,18.18,95.45,63.64,31.82,22.73,18.18,0.00,4.55,0.00,0.00,9.09,4.55,0.00,18.18,4.55,9.09,4.55,36.36,4.55,4.55,4.55,0.00,0.00,4.55,0.00,4.55,0.00,0.00,0.00,4.55,0.00,0.00,0.00,0.00,36.36,18.18,9.09,0.00,4.55,0.00,9.09,4.55,0.00,0.00,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.64,18.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.18,4.55,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Game3-england-italy-151,3DZKABX2ZI59GPGSOUC4M3ACVI1CV7,14980,Game3-england-italy,Train,Game3-england-italy-151,1321,Sadly I was in a business meeting and missed my turn,england-Game3,Game3-england-italy-150,Truth,Truth,italy-Game3,1321,151,1905,6,6,0,Straightforward,11,52,45,37.0,16820,1.0,1.0,1.0,1.0,11,57.84,18.16,99.00,1.00,11.00,18.18,100.00,54.55,18.18,18.18,18.18,0.00,0.00,0.00,0.00,0.00,9.09,9.09,9.09,0.00,9.09,0.00,27.27,0.00,0.00,0.00,0.00,0.00,18.18,0.00,18.18,0.00,0.00,18.18,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.18,9.09,0.00,18.18,9.09,9.09,0.00,18.18,0.00,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,Game3-england-italy-158,35F6NGNVM8JORGH7SI4E5ZUDXMST7D,14991,Game3-england-italy,Train,Game3-england-italy-158,1370,"We had Father's Day in my part of the world, so touching base and sharing lunch with my dad as well.",italy-Game3,Game3-england-italy-157,Truth,Truth,england-Game3,1370,158,1905,6,6,0,Straightforward,21,100,80,35.0,13737,0.0,1.0,0.0,0.0,21,55.40,92.33,68.01,99.00,21.00,14.29,95.24,57.14,14.29,14.29,9.52,4.76,0.00,0.00,0.00,0.00,4.76,19.05,4.76,9.52,14.29,0.00,9.52,4.76,4.76,0.00,0.00,4.76,9.52,9.52,0.00,0.00,0.00,0.00,19.05,9.52,0.00,0.00,9.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,0.00,0.00,4.76,4.76,0.00,0.00,0.00,4.76,9.52,9.52,0.00,0.00,0.00,0.00,4.76,0.00,0.00,14.29,0.00,9.52,4.76,0.00,0.00,0.00,0.00,0.00,0.00,4.76,0.00,0.00,0.00,4.76,0.00,14.29,4.76,4.76,0.00,0.00,0.00,0.00,0.00,0.00,4.76,0.00,0.00
0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,Game3-england-italy-158,3ZXV7Q5FJBOKKSU2OF704H7Q7OECFK,14990,Game3-england-italy,Train,Game3-england-italy-158,1370,"Did you end up working over the weekend, or get some time with them?",italy-Game3,Game3-england-italy-157,Truth,Truth,england-Game3,1370,158,1905,6,6,0,Straightforward,14,68,60,52.0,3559,0.0,1.0,0.0,1.0,14,93.26,92.33,99.00,25.77,14.00,14.29,100.00,57.14,14.29,14.29,0.00,0.00,7.14,0.00,7.14,0.00,7.14,21.43,7.14,0.00,7.14,0.00,21.43,0.00,0.00,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,14.29,0.00,0.00,0.00,0.00,14.29,0.00,0.00,0.00,14.29,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.57,0.00,7.14,14.29,7.14,0.00,7.14,7.14,0.00,35.71,0.00,14.29,21.43,7.14,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,0.00,7.14,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,Game3-england-italy-159,3Y7LTZE0YTMMB322BIM71F9EQTBZU1,14994,Game3-england-italy,Train,Game3-england-italy-159,1371,And yes I took the weekend off to feed into my family,england-Game3,Game3-england-italy-158,Truth,Truth,italy-Game3,1371,159,1905,6,6,0,Straightforward,12,53,87,19.0,20046,1.0,1.0,1.0,1.0,12,98.14,20.24,99.00,25.77,12.00,8.33,100.00,58.33,16.67,16.67,16.67,0.00,0.00,0.00,0.00,0.00,8.33,25.00,0.00,0.00,8.33,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,8.33,16.67,8.33,0.00,0.00,8.33,0.00,8.33,0.00,0.00,25.00,0.00,16.67,8.33,0.00,16.67,8.33,0.00,0.00,0.00,8.33,0.00,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Game3-england-italy-165,39WICJI5ATS2C9PJWYQ6E6JEDGSZ3U,15003,Game3-england-italy,Train,Game3-england-italy-165,1677,Let's take out France first and see where we both are at that point,england-Game3,Game3-england-italy-164,Truth,Truth,italy-Game3,1677,165,1907,7,6,-1,Straightforward,14,67,94,31.0,13959,1.0,0.0,,,14,29.30,99.00,99.00,25.77,14.00,0.00,92.86,57.14,21.43,14.29,0.00,14.29,0.00,0.00,0.00,7.14,0.00,14.29,7.14,7.14,7.14,0.00,28.57,0.00,0.00,7.14,7.14,7.14,0.00,0.00,0.00,0.00,0.00,0.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.57,14.29,7.14,0.00,7.14,0.00,0.00,28.57,0.00,42.86,0.00,35.71,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0.00,0.00
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,Game3-england-italy-167,341YLJU21IZRW14QSUOFV1BWBPV2IU,15006,Game3-england-italy,Train,Game3-england-italy-167,1679,I've been sitting in Mar long enough I'm reasonably sure I can dart out without him trying to take Mar back.,italy-Game3,Game3-england-italy-166,Truth,Truth,england-Game3,1679,167,1907,8,9,1,Straightforward,21,108,91,70.0,19430,1.0,1.0,1.0,1.0,21,29.30,2.86,99.00,95.81,21.00,14.29,80.95,52.38,19.05,19.05,14.29,0.00,0.00,4.76,0.00,0.00,0.00,19.05,19.05,4.76,0.00,4.76,28.57,0.00,0.00,0.00,0.00,0.00,4.76,4.76,0.00,0.00,0.00,0.00,4.76,0.00,0.00,0.00,4.76,19.05,4.76,4.76,0.00,4.76,4.76,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.52,0.00,4.76,0.00,4.76,0.00,4.76,19.05,0.00,23.81,0.00,23.81,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.52,0.00,0.00
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,Game3-england-italy-169,3R5LWXWHR08E1Q1SQV950FSC9L1GXO,15011,Game3-england-italy,Train,Game3-england-italy-169,1681,"I definitely do want to find a way to work with you, but let's make that undertaking in case that proves to be impossible.",italy-Game3,Game3-england-italy-168,Truth,Truth,england-Game3,1681,169,1907,8,9,1,Straightforward,24,122,41,49.0,7119,,1.0,1.0,1.0,24,72.69,79.76,23.51,92.40,24.00,12.50,91.67,62.50,20.83,12.50,4.17,4.17,4.17,0.00,0.00,8.33,4.17,20.83,8.33,4.17,4.17,0.00,25.00,4.17,0.00,0.00,0.00,0.00,4.17,4.17,0.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00,29.17,8.33,4.17,8.33,0.00,8.33,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,4.17,4.17,0.00,0.00,0.00,0.00,29.17,0.00,8.33,0.00,8.33,0.00,4.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,4.17,4.17,0.00,0.00,0.00,0.00,0.00,0.00,4.17,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Game3-england-italy-185,356ZPKYPUHH9E8K1YALUD2DDCIDYPB,15033,Game3-england-italy,Train,Game3-england-italy-185,1703,Who says an English King cant have more than one Queen?,italy-Game3,Game3-england-italy-184,Truth,Truth,england-Game3,1703,185,1907,8,9,1,Straightforward,11,56,78,8.0,12326,1.0,1.0,1.0,1.0,11,80.14,81.84,31.94,25.77,11.00,9.09,90.91,45.45,9.09,0.00,0.00,0.00,0.00,0.00,0.00,9.09,9.09,9.09,9.09,0.00,0.00,9.09,18.18,18.18,18.18,9.09,9.09,9.09,0.00,0.00,0.00,0.00,0.00,0.00,36.36,0.00,0.00,9.09,9.09,18.18,0.00,0.00,0.00,0.00,0.00,18.18,9.09,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,18.18,0.00,9.09,18.18,0.00,0.00,0.00,27.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,0.00,0.00,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,Game3-england-italy-186,3DW3BNF1GHI74MQF7IWZKHET5RCV8G,15035,Game3-england-italy,Train,Game3-england-italy-186,1707,I'd be happy to crown you queen as well.,england-Game3,Game3-england-italy-185,Truth,Truth,italy-Game3,1707,186,1907,7,6,-1,Straightforward,9,40,55,1.0,16473,1.0,1.0,1.0,1.0,9,4.69,98.62,4.97,99.00,9.00,0.00,100.00,66.67,22.22,22.22,11.11,0.00,11.11,0.00,0.00,0.00,0.00,22.22,22.22,11.11,11.11,0.00,22.22,22.22,11.11,0.00,0.00,0.00,22.22,22.22,0.00,0.00,0.00,0.00,22.22,0.00,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.22,0.00,11.11,22.22,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,11.11,0.00,22.22,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00
0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Game3-england-italy-193,3TRB893CSJAKMBV18I576GFO7SOG7V,15047,Game3-england-italy,Train,Game3-england-italy-193,1802,"My King, what do you want my F Spa to do?",italy-Game3,Game3-england-italy-192,Truth,Truth,england-Game3,1802,193,1908,9,10,1,Straightforward,11,41,34,62.0,17791,1.0,0.0,1.0,0.0,11,4.01,81.84,2.40,25.77,11.00,0.00,90.91,63.64,36.36,27.27,18.18,0.00,9.09,0.00,0.00,9.09,0.00,9.09,18.18,0.00,0.00,0.00,27.27,0.00,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.18,0.00,0.00,0.00,9.09,9.09,0.00,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,0.00,9.09,0.00,0.00,0.00,27.27,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.18,0.00,9.09,0.00,0.00,9.09,0.00,0.00,0.00,0.00,0.00,0.00
