,feature_politeness_==Please==,feature_politeness_==Please_start==,feature_politeness_==HASHEDGE==,feature_politeness_==Indirect_(btw)==,feature_politeness_==Hedges==,feature_politeness_==Factuality==,feature_politeness_==Deference==,feature_politeness_==Gratitude==,feature_politeness_==Apologizing==,feature_politeness_==1st_person_pl.==,feature_politeness_==1st_person==,feature_politeness_==1st_person_start==,feature_politeness_==2nd_person==,feature_politeness_==2nd_person_start==,feature_politeness_==Indirect_(greeting)==,feature_politeness_==Direct_question==,feature_politeness_==Direct_start==,feature_politeness_==HASPOSITIVE==,feature_politeness_==HASNEGATIVE==,feature_politeness_==SUBJUNCTIVE==,feature_politeness_==INDICATIVE==,msg_id
Game3-england-germany-246,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Game3-england-germany-246
Game3-england-germany-247,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,Game3-england-germany-247
Game3-england-germany-249,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,Game3-england-germany-249
Game3-england-germany-250,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,Game3-england-germany-250
Game3-england-germany-251,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Game3-england-germany-251
Game3-england-germany-252,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,Game3-england-germany-252
Game3-england-germany-253,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Game3-england-germany-253
Game3-england-germany-254,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Game3-england-germany-254
Game3-england-germany-255,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,Game3-england-germany-255
Game3-england-germany-256,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,Game3-england-germany-256
Game3-england-germany-257,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,Game3-england-germany-257
Game3-england-germany-258,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Game3-england-germany-258
Game3-england-germany-259,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,Game3-england-germany-259
Game3-england-germany-260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Game3-england-germany-260
Game3-england-germany-261,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,Game3-england-germany-261
Game3-england-germany-263,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Game3-england-germany-263
Game3-england-germany-266,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Game3-england-germany-266
Game3-england-germany-267,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Game3-england-germany-267
Game3-england-germany-269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Game3-england-germany-269
Game3-england-germany-270,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Game3-england-germany-270
Game3-england-germany-273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Game3-england-germany-273
Game3-england-germany-274,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Game3-england-germany-274
Game3-england-germany-275,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Game3-england-germany-275
Game3-england-germany-276,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,Game3-england-germany-276
Game3-england-germany-279,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Game3-england-germany-279
Game3-england-germany-281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Game3-england-germany-281
Game3-england-germany-283,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,Game3-england-germany-283
Game3-england-germany-285,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,Game3-england-germany-285
Game3-england-germany-287,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,Game3-england-germany-287
Game3-england-germany-288,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,Game3-england-germany-288
Game3-england-germany-289,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,Game3-england-germany-289
Game3-england-germany-290,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Game3-england-germany-290
Game3-england-germany-294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Game3-england-germany-294
Game3-england-germany-295,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Game3-england-germany-295
Game3-england-germany-297,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,Game3-england-germany-297
Game3-england-germany-298,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,Game3-england-germany-298
Game3-england-germany-299,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Game3-england-germany-299
Game3-england-germany-300,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Game3-england-germany-300
Game3-england-germany-302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Game3-england-germany-302
Game3-england-germany-305,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Game3-england-germany-305
Game3-england-germany-306,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,Game3-england-germany-306
Game3-england-germany-307,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Game3-england-germany-307
Game3-england-germany-309,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Game3-england-germany-309
Game3-england-germany-313,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Game3-england-germany-313
Game3-england-germany-318,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,Game3-england-germany-318
Game3-england-germany-319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Game3-england-germany-319
Game3-england-germany-320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Game3-england-germany-320
Game3-england-germany-321,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,Game3-england-germany-321
Game3-england-germany-323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Game3-england-germany-323
Game3-england-germany-324,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,Game3-england-germany-324
Game3-england-germany-325,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,Game3-england-germany-325
Game3-england-germany-326,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,Game3-england-germany-326
Game3-england-germany-328,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,Game3-england-germany-328
Game3-england-germany-330,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,Game3-england-germany-330
Game3-england-germany-332,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Game3-england-germany-332
Game3-england-germany-333,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,Game3-england-germany-333
Game3-england-germany-336,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Game3-england-germany-336
Game3-england-germany-339,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Game3-england-germany-339
Game3-england-germany-340,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Game3-england-germany-340
Game3-england-germany-341,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Game3-england-germany-341
Game3-england-germany-344,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,Game3-england-germany-344
Game3-england-germany-345,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,Game3-england-germany-345
Game3-england-germany-346,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Game3-england-germany-346
Game3-england-germany-348,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,Game3-england-germany-348
Game3-england-germany-350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Game3-england-germany-350
Game3-england-germany-351,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Game3-england-germany-351
Game3-england-germany-353,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,Game3-england-germany-353
Game3-england-germany-354,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Game3-england-germany-354
Game3-england-germany-355,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,Game3-england-germany-355
Game3-england-germany-356,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Game3-england-germany-356
Game3-england-germany-357,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,Game3-england-germany-357
Game3-england-germany-358,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,Game3-england-germany-358
Game3-england-germany-359,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,Game3-england-germany-359
Game3-england-germany-362,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,Game3-england-germany-362
Game3-england-germany-363,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,Game3-england-germany-363
Game3-england-germany-365,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Game3-england-germany-365
Game3-england-germany-366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Game3-england-germany-366
Game3-england-germany-369,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,Game3-england-germany-369
Game3-england-germany-370,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,Game3-england-germany-370
Game3-england-germany-372,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Game3-england-germany-372
Game3-england-germany-373,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,Game3-england-germany-373
Game3-england-germany-377,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Game3-england-germany-377
Game3-england-germany-379,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,Game3-england-germany-379
Game3-england-germany-380,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,Game3-england-germany-380
Game3-england-germany-381,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,Game3-england-germany-381
Game3-england-germany-382,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,Game3-england-germany-382
Game3-england-germany-383,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,Game3-england-germany-383
Game3-england-germany-385,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,Game3-england-germany-385
Game3-england-germany-389,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,Game3-england-germany-389
Game3-england-germany-391,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Game3-england-germany-391
Game3-england-germany-395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Game3-england-germany-395
Game3-england-germany-396,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,Game3-england-germany-396
Game3-england-germany-397,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Game3-england-germany-397
Game3-england-germany-399,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,Game3-england-germany-399
Game3-england-germany-400,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,Game3-england-germany-400
Game3-england-germany-401,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,Game3-england-germany-401
Game3-england-germany-402,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,Game3-england-germany-402
Game3-england-germany-403,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,Game3-england-germany-403
Game3-england-germany-404,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,Game3-england-germany-404
Game3-england-germany-409,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,Game3-england-germany-409
Game3-england-germany-411,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Game3-england-germany-411
Game3-england-germany-412,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,Game3-england-germany-412
Game3-england-germany-415,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Game3-england-germany-415
Game3-england-germany-416,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Game3-england-germany-416
Game3-england-germany-419,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,Game3-england-germany-419
Game3-england-germany-420,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,Game3-england-germany-420
Game3-england-germany-421,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,Game3-england-germany-421
Game3-england-germany-422,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,Game3-england-germany-422
Game3-england-germany-423,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,Game3-england-germany-423
Game3-england-germany-424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Game3-england-germany-424
Game3-england-germany-429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Game3-england-germany-429
Game3-england-germany-430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Game3-england-germany-430
Game3-england-germany-433,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Game3-england-germany-433
Game3-england-germany-434,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Game3-england-germany-434
Game3-turkey-germany-0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,Game3-turkey-germany-0
Game3-turkey-germany-1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,Game3-turkey-germany-1
Game3-turkey-germany-4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Game3-turkey-germany-4
Game3-turkey-germany-7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Game3-turkey-germany-7
Game3-turkey-germany-8,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,Game3-turkey-germany-8
Game3-turkey-germany-9,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,Game3-turkey-germany-9
Game3-turkey-germany-11,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,Game3-turkey-germany-11
Game3-turkey-germany-12,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Game3-turkey-germany-12
Game3-turkey-germany-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Game3-turkey-germany-13
Game3-turkey-germany-14,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,Game3-turkey-germany-14
Game3-turkey-germany-15,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,Game3-turkey-germany-15
Game3-turkey-germany-16,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,Game3-turkey-germany-16
Game3-turkey-germany-18,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,Game3-turkey-germany-18
Game3-turkey-germany-19,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,Game3-turkey-germany-19
Game3-turkey-germany-20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Game3-turkey-germany-20
Game3-germany-france-0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Game3-germany-france-0
Game3-germany-france-3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,Game3-germany-france-3
Game3-germany-france-5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Game3-germany-france-5
Game3-germany-france-6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,Game3-germany-france-6
Game3-germany-france-8,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Game3-germany-france-8
Game3-germany-france-11,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Game3-germany-france-11
Game3-germany-france-12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Game3-germany-france-12
Game3-germany-france-14,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,Game3-germany-france-14
Game3-germany-france-15,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,Game3-germany-france-15
Game3-germany-france-17,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,Game3-germany-france-17
Game3-germany-france-18,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Game3-germany-france-18
Game3-germany-france-19,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,Game3-germany-france-19
Game3-germany-france-20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Game3-germany-france-20
Game3-germany-france-23,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Game3-germany-france-23
Game3-germany-france-26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Game3-germany-france-26
Game3-germany-france-27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Game3-germany-france-27
Game3-germany-france-29,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,Game3-germany-france-29
Game3-germany-france-30,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,Game3-germany-france-30
Game3-germany-france-31,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,Game3-germany-france-31
Game3-germany-france-32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Game3-germany-france-32
Game3-germany-france-33,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Game3-germany-france-33
Game3-germany-france-41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Game3-germany-france-41
Game3-germany-france-42,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Game3-germany-france-42
Game3-germany-france-46,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,Game3-germany-france-46
Game3-austria-russia-0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,Game3-austria-russia-0
Game3-austria-russia-1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,Game3-austria-russia-1
Game3-austria-russia-2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,Game3-austria-russia-2
Game3-austria-russia-5,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,Game3-austria-russia-5
Game3-austria-russia-6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Game3-austria-russia-6
Game3-austria-russia-8,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,Game3-austria-russia-8
Game3-austria-russia-9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Game3-austria-russia-9
Game3-austria-russia-10,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Game3-austria-russia-10
Game3-austria-russia-14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Game3-austria-russia-14
Game3-england-austria-0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,Game3-england-austria-0
Game3-england-austria-1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,Game3-england-austria-1
Game3-england-austria-2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,Game3-england-austria-2
Game3-england-austria-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Game3-england-austria-4
Game3-england-austria-6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,Game3-england-austria-6
Game3-england-austria-7,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Game3-england-austria-7
Game3-england-austria-8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,Game3-england-austria-8
Game3-turkey-austria-4,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,Game3-turkey-austria-4
Game3-turkey-austria-5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Game3-turkey-austria-5
Game3-turkey-austria-6,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,Game3-turkey-austria-6
Game3-turkey-austria-8,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,Game3-turkey-austria-8
Game3-turkey-austria-9,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Game3-turkey-austria-9
Game3-turkey-austria-10,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,Game3-turkey-austria-10
Game3-turkey-austria-11,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,Game3-turkey-austria-11
Game3-turkey-austria-12,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,Game3-turkey-austria-12
Game3-turkey-austria-13,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,Game3-turkey-austria-13
Game3-turkey-austria-14,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Game3-turkey-austria-14
Game3-turkey-austria-15,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,Game3-turkey-austria-15
Game3-turkey-austria-16,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,Game3-turkey-austria-16
Game3-turkey-austria-17,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Game3-turkey-austria-17
Game3-turkey-austria-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Game3-turkey-austria-18
Game3-turkey-austria-24,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,Game3-turkey-austria-24
Game3-turkey-austria-25,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,Game3-turkey-austria-25
Game3-turkey-austria-26,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,Game3-turkey-austria-26
Game3-turkey-austria-27,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,Game3-turkey-austria-27
Game3-turkey-austria-28,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,Game3-turkey-austria-28
Game3-turkey-austria-29,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,Game3-turkey-austria-29
Game3-turkey-austria-30,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,Game3-turkey-austria-30
Game3-turkey-austria-31,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,Game3-turkey-austria-31
Game3-turkey-austria-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Game3-turkey-austria-32
Game3-turkey-austria-33,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,Game3-turkey-austria-33
Game3-turkey-austria-34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Game3-turkey-austria-34
Game3-turkey-austria-35,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,Game3-turkey-austria-35
Game3-turkey-austria-37,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,Game3-turkey-austria-37
Game3-turkey-austria-38,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,Game3-turkey-austria-38
Game3-turkey-austria-39,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,Game3-turkey-austria-39
Game3-turkey-austria-40,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Game3-turkey-austria-40
Game3-turkey-austria-41,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,Game3-turkey-austria-41
Game3-turkey-austria-42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Game3-turkey-austria-42
Game3-turkey-austria-43,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Game3-turkey-austria-43
Game3-turkey-austria-44,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,Game3-turkey-austria-44
Game3-turkey-austria-49,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,Game3-turkey-austria-49
Game3-turkey-austria-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Game3-turkey-austria-50
Game3-turkey-austria-51,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,Game3-turkey-austria-51
Game3-turkey-austria-52,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,Game3-turkey-austria-52
Game3-turkey-austria-53,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,Game3-turkey-austria-53
Game3-turkey-austria-57,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,Game3-turkey-austria-57
